step,time_h,time_days,n_agents,n_stem,n_ta,n_g0,n_basal,n_spinous,n_granular,n_cornified,n_neutrophils,n_macrophages,wound_closure_pct,mean_o2_wound,mean_ca_wound,mean_infl_wound,scar_magnitude,mean_anti_infl_wound,n_fibroblasts,n_activated_fibroblasts,n_myofibroblasts,mean_tgfb_wound,mean_collagen_wound,mean_perfusion_wound,n_tumor_cells,n_tumor_cycling,tumor_field_cells,mean_biofilm_wound,mean_vegf_wound,mean_mmp_wound,mean_fibronectin_wound,mean_elastin_wound,mean_hyaluronan_wound,mean_dermis_papillary,mean_dermis_reticular,mean_dermis_hypodermis,mean_ph_wound,mean_fibrin_wound,mean_ecm_quality,mean_tissue_viability,mean_temperature_wound,mean_glucose_wound,mean_lactate_wound,mean_no_wound
3600,360,15,101,5,24,72,41,48,12,0,0,7,62.5,0.0253513,0.168271,0.0924821,0.874191,0,17,17,16,0.102467,0.703167,0.570249,0,0,0,0,0.0985587,0.0512077,0.241203,0,0,0,0.799467,0,0.626938,0.596838,0.14661,0.00230816,0.998879,0.266564,0.964166,0.00337652
3800,380,15.8333,114,5,27,82,48,49,17,0,0,7,66.6667,0.0245217,0.213103,0.0830208,0.891824,0,16,16,15,0.0956559,0.770066,0.565169,0,0,0,0,0.0834293,0.0488655,0.233031,0,0,0,0.799474,0,0.57273,0.593202,0.14471,0.00235093,0.998921,0.265426,0.968492,0.00283806
4000,400,16.6667,123,5,28,90,52,51,19,1,0,6,70.8333,0.0237888,0.254342,0.0752188,0.907692,0,15,15,14,0.0898725,0.836215,0.55992,0,0,0,0,0.0704614,0.0457694,0.226473,0,0,0,0.799489,0,0.517109,0.589591,0.143144,0.00238753,0.998983,0.264251,0.972278,0.00156698
4200,420,17.5,129,5,25,99,50,56,19,4,0,6,75,0.0231376,0.31101,0.0669406,0.922,0,10,10,10,0.0853789,0.873939,0.554563,0,0,0,0,0.0597212,0.0427085,0.219315,0,0,0,0.799539,0,0.454096,0.586007,0.141083,0.00241846,0.999046,0.263067,0.975603,0.00292701
4400,440,18.3333,137,5,23,109,54,54,23,6,0,5,79.1667,0.0225556,0.370502,0.0593058,0.934657,0,8,8,8,0.0827283,0.906639,0.54919,0,0,0,0,0.0515821,0.0367821,0.21236,0,0,0,0.799586,0,0.385852,0.582447,0.138896,0.00244429,0.999109,0.261891,0.978533,0.00128908
4600,460,19.1667,143,5,20,118,54,60,21,8,0,3,100,0.0220335,0.431528,0.0526173,0.94589,0,8,8,8,0.0805186,0.917514,0.543908,0,0,0,0,0.0448283,0.0298307,0.205566,0,0,0,0.799672,0,0.321122,0.578913,0.136603,0.00246571,0.999171,0.260724,0.981125,0.000624256
4800,480,20,0,0,0,0,0,0,0,0,0,2,100,0.0216092,0.496985,0.0427943,0.955265,0,4,4,4,0.0780671,0.928089,0.545222,0,0,0,0,0.038515,0.0426245,0.187639,0,0,0,0.799731,0,0.217173,0.575401,0.129718,0.00249196,0.999921,0.259809,0.983405,0.0152262
5000,500,20.8333,0,0,0,0,0,0,0,0,0,1,100,0.0212834,0.540844,0.0351434,0.96306,0,3,3,3,0.0756461,0.938664,0.545033,0,0,0,0,0.032731,0.0565396,0.169392,0,0,0,0.799768,0,0.112767,0.571912,0.122592,0.00252541,0.999921,0.258961,0.985349,0.0159305
5200,520,21.6667,0,0,0,0,0,0,0,0,0,4,100,0.0210138,0.570231,0.0378227,0.970113,0,0,0,0,0.0731831,0.938814,0.543708,0,0,0,0,0.0274946,0.101411,0.156215,0,0,0,0.799811,0,0.0179877,0.568444,0.117402,0.00256016,0.999921,0.258043,0.986982,0.043788
5400,540,22.5,0,0,0,0,0,0,0,0,0,4,100,0.0207753,0.589923,0.0350524,0.97796,0,0,0,0,0.0748113,0.938814,0.541479,0,0,0,0,0.0239801,0.16286,0.151002,0,0,0,0.799824,0,8.84511e-07,0.564993,0.115321,0.00259286,0.999921,0.257068,0.98836,0.0552005
5600,560,23.3333,0,0,0,0,0,0,0,0,0,2,100,0.0205546,0.603117,0.0296218,0.984414,0,0,0,0,0.0757515,0.938814,0.538783,0,0,0,0,0.020793,0.163776,0.14659,0,0,0,0.799829,0,8.84511e-07,0.561553,0.113498,0.00262203,0.999921,0.256045,0.989542,0.0342214
5800,580,24.1667,0,0,0,0,0,0,0,0,0,1,100,0.0203458,0.611958,0.0237461,0.989753,0,0,0,0,0.0719618,0.938814,0.5356,0,0,0,0,0.0168831,0.142095,0.142832,0,0,0,0.799837,0,8.84511e-07,0.558119,0.111886,0.00264738,0.999921,0.255012,0.990578,0.0170616
6000,600,25,0,0,0,0,0,0,0,0,0,1,100,0.0201416,0.617882,0.0206632,0.994137,0,0,0,0,0.0809293,0.938814,0.531882,0,0,0,0,0.0171426,0.128887,0.139612,0,0,0,0.799849,0,8.84511e-07,0.554693,0.110447,0.0026681,0.999921,0.253924,0.991509,0.0219836
6200,620,25.8333,0,0,0,0,0,0,0,0,0,2,100,0.0199419,0.621851,0.0212862,0.998243,0,0,0,0,0.0753453,0.938814,0.528242,0,0,0,0,0.0134817,0.121281,0.136832,0,0,0,0.799861,0,8.84511e-07,0.551277,0.109151,0.0026847,0.999921,0.252814,0.992366,0.0259396
6400,640,26.6667,0,0,0,0,0,0,0,0,0,2,100,0.0197479,0.62451,0.021696,1.00266,0,0,0,0,0.0709743,0.938814,0.524389,0,0,0,0,0.0106737,0.132634,0.134415,0,0,0,0.799868,0,8.84511e-07,0.547875,0.107972,0.00269793,0.999921,0.251701,0.993166,0.0289672
6600,660,27.5,0,0,0,0,0,0,0,0,0,2,100,0.0195559,0.626293,0.0138511,1.00664,0,0,0,0,0.0741275,0.938814,0.520206,0,0,0,0,0.010279,0.134526,0.132296,0,0,0,0.79987,0,8.84511e-07,0.544489,0.106892,0.00270744,0.999922,0.250595,0.993926,0.0197399
6800,680,28.3333,0,0,0,0,0,0,0,0,0,1,100,0.0193677,0.627487,0.0104944,1.00904,0,0,0,0,0.0979232,0.938814,0.516584,0,0,0,0,0.0168235,0.0946874,0.130422,0,0,0,0.799879,0,8.84511e-07,0.54112,0.105891,0.00271395,0.999922,0.249496,0.994656,0.00694491
7000,700,29.1667,0,0,0,0,0,0,0,0,0,0,100,0.019202,0.628287,0.00875012,1.01094,0,0,0,0,0.0960257,0.938814,0.514415,0,0,0,0,0.0160879,0.066679,0.12875,0,0,0,0.799894,0,8.84511e-07,0.53777,0.104958,0.00272175,0.999922,0.248771,0.995351,0.00244464
7200,720,30,0,0,0,0,0,0,0,0,0,0,100,0.0190649,0.628823,0.00763892,1.01257,0,0,0,0,0.0859465,0.938814,0.5125,0,0,0,0,0.0117359,0.0469779,0.127247,0,0,0,0.799911,0,8.84511e-07,0.534444,0.104082,0.00273253,0.999922,0.248395,0.995988,0.000860966
7400,740,30.8333,0,0,0,0,0,0,0,0,0,0,100,0.0189415,0.629182,0.00663738,1.014,0,0,0,0,0.07829,0.938814,0.509863,0,0,0,0,0.00867339,0.0331132,0.125884,0,0,0,0.799926,0,8.84511e-07,0.531146,0.103255,0.00274351,0.999922,0.247684,0.996562,0.000303371
7600,760,31.6667,0,0,0,0,0,0,0,0,0,0,100,0.0188169,0.629423,0.00577577,1.01524,0,0,0,0,0.072448,0.938814,0.506495,0,0,0,0,0.00648368,0.0233511,0.124637,0,0,0,0.79994,0,8.84511e-07,0.527878,0.102468,0.00275182,0.999922,0.24668,0.997088,0.000106949
7800,780,32.5,0,0,0,0,0,0,0,0,0,0,100,0.0186839,0.629584,0.00504136,1.01632,0,0,0,0,0.0679668,0.938814,0.502618,0,0,0,0,0.00489597,0.0164744,0.123488,0,0,0,0.799952,0,8.84511e-07,0.524641,0.101716,0.00275611,0.999922,0.245607,0.997589,3.77217e-05
8000,800,33.3333,0,0,0,0,0,0,0,0,0,0,100,0.018541,0.629692,0.00441471,1.01727,0,0,0,0,0.0645076,0.938814,0.498439,0,0,0,0,0.00373024,0.011628,0.12242,0,0,0,0.799961,0,8.84511e-07,0.521435,0.100994,0.00275618,0.999922,0.244527,0.998085,1.3311e-05
8200,820,34.1667,0,0,0,0,0,0,0,0,0,0,100,0.0183896,0.629764,0.00387788,1.0181,0,0,0,0,0.0618171,0.938814,0.494115,0,0,0,0,0.00286461,0.00821083,0.121418,0,0,0,0.799969,0,8.84511e-07,0.518259,0.100297,0.00275243,0.999922,0.243453,0.99859,4.69933e-06
