step,time_h,time_days,n_agents,n_stem,n_ta,n_g0,n_basal,n_spinous,n_granular,n_cornified,n_neutrophils,n_macrophages,wound_closure_pct,mean_o2_wound,mean_ca_wound,mean_infl_wound,scar_magnitude,mean_anti_infl_wound,n_fibroblasts,n_activated_fibroblasts,n_myofibroblasts,mean_tgfb_wound,mean_collagen_wound,mean_perfusion_wound,n_tumor_cells,n_tumor_cycling,tumor_field_cells,mean_biofilm_wound,mean_vegf_wound,mean_mmp_wound,mean_fibronectin_wound,mean_elastin_wound,mean_hyaluronan_wound,mean_dermis_papillary,mean_dermis_reticular,mean_dermis_hypodermis,mean_ph_wound,mean_fibrin_wound,mean_ecm_quality,mean_tissue_viability,mean_temperature_wound,mean_glucose_wound,mean_lactate_wound,mean_no_wound
3600,360,15,105,5,18,82,49,44,12,0,0,8,62.5,0.0253659,0.147726,0.0937635,0.920658,0,10,10,10,0.106958,1.04093,0.570645,0,0,0,0,0.101843,0.234541,0.226818,0,0,0,0.797423,0,0.649761,0.589087,0.137099,0.00231683,0.998879,0.266566,0.964097,0.000547929
3800,380,15.8333,111,5,19,87,48,49,14,0,0,7,66.6667,0.02454,0.193733,0.0823682,0.938318,0,9,9,9,0.100128,1.15936,0.565761,0,0,0,0,0.0879299,0.218309,0.214449,0,0,0,0.797443,0,0.596806,0.584951,0.134011,0.00235991,0.998921,0.265436,0.968427,0.000243765
4000,400,16.6667,119,5,20,94,50,49,20,0,0,5,66.6667,0.0238129,0.235193,0.0733594,0.9539,0,9,9,9,0.0942276,1.27193,0.560815,0,0,0,0,0.0761197,0.203004,0.203813,0,0,0,0.797487,0,0.542259,0.580892,0.131211,0.00239725,0.998921,0.264274,0.97221,0.00010351
4200,420,17.5,125,5,18,102,50,54,18,3,0,5,75,0.0231703,0.281418,0.0655524,0.967839,0,7,7,7,0.088912,1.36073,0.555863,0,0,0,0,0.065922,0.184566,0.194184,0,0,0,0.797602,0,0.484037,0.57691,0.128485,0.00242954,0.998983,0.263098,0.975524,4.2602e-05
4400,440,18.3333,130,5,15,110,52,52,21,5,0,5,75,0.0225998,0.342018,0.0585037,0.980231,0,5,5,5,0.0841691,1.43731,0.550925,0,0,0,0,0.0572092,0.16702,0.184387,0,0,0,0.797747,0,0.417568,0.573003,0.125422,0.00245734,0.999046,0.261922,0.978434,0.000196701
4600,460,19.1667,132,5,17,110,52,54,23,3,0,5,79.1667,0.0220906,0.385766,0.0541432,0.991523,0,5,5,5,0.0799514,1.48913,0.546019,0,0,0,0,0.0498017,0.148827,0.176384,0,0,0,0.797978,0,0.351769,0.569167,0.122859,0.00248112,0.999109,0.260754,0.980998,0.000623986
4800,480,20,0,0,0,0,0,0,0,0,0,5,100,0.0216493,0.458233,0.0449527,1.00157,0,4,4,4,0.0762356,1.54021,0.545299,0,0,0,0,0.0433679,0.146854,0.166851,0,0,0,0.798164,0,0.261614,0.565399,0.119505,0.00250427,0.999921,0.259712,0.983262,0.00767084
5000,500,20.8333,0,0,0,0,0,0,0,0,0,5,100,0.0213312,0.514878,0.0404255,1.01004,0,3,3,3,0.0729753,1.58895,0.547122,0,0,0,0,0.0376195,0.214072,0.15869,0,0,0,0.798308,0,0.156731,0.561684,0.116553,0.00253928,0.999921,0.259062,0.985205,0.0307512
5200,520,21.6667,0,0,0,0,0,0,0,0,0,5,100,0.0210909,0.552833,0.0343243,1.01758,0,0,0,0,0.0701768,1.58933,0.547498,0,0,0,0,0.0326587,0.274812,0.151917,0,0,0,0.798619,0,0.0511869,0.558013,0.114037,0.0025798,0.999921,0.258756,0.986812,0.0301109
5400,540,22.5,0,0,0,0,0,0,0,0,0,5,100,0.0208933,0.578265,0.0278348,1.0238,0,0,0,0,0.0681231,1.58933,0.54686,0,0,0,0,0.0286913,0.322012,0.146243,0,0,0,0.798844,0,9.76228e-07,0.554371,0.111862,0.00262078,0.999921,0.258519,0.988129,0.0211623
5600,560,23.3333,0,0,0,0,0,0,0,0,0,3,100,0.0207197,0.595306,0.018348,1.02831,0,0,0,0,0.0865286,1.58933,0.545705,0,0,0,0,0.0311883,0.294124,0.141427,0,0,0,0.799012,0,9.76228e-07,0.550744,0.109949,0.00265983,0.999921,0.258193,0.989218,0.00939054
5800,580,24.1667,0,0,0,0,0,0,0,0,0,3,100,0.0205707,0.606724,0.0145592,1.03158,0,0,0,0,0.0970395,1.58933,0.545289,0,0,0,0,0.0333067,0.235849,0.137285,0,0,0,0.799159,0,9.76228e-07,0.54712,0.108237,0.00269798,0.999921,0.258312,0.990129,0.00330979
6000,600,25,0,0,0,0,0,0,0,0,0,2,100,0.0204558,0.614375,0.012302,1.03424,0,0,0,0,0.0915858,1.58933,0.545683,0,0,0,0,0.0294377,0.189167,0.133693,0,0,0,0.799289,0,9.76228e-07,0.543497,0.10669,0.00273801,0.999921,0.258756,0.990888,0.00116714
6200,620,25.8333,0,0,0,0,0,0,0,0,0,2,100,0.020369,0.619501,0.0105541,1.03653,0,0,0,0,0.0831447,1.58933,0.545603,0,0,0,0,0.0243345,0.151762,0.130566,0,0,0,0.799401,0,9.76228e-07,0.539882,0.105284,0.00277947,0.999921,0.258961,0.991505,0.000411769
6400,640,26.6667,0,0,0,0,0,0,0,0,0,2,100,0.0202902,0.622936,0.00906216,1.03849,0,0,0,0,0.0766072,1.58933,0.544464,0,0,0,0,0.0205212,0.121783,0.127843,0,0,0,0.799498,0,9.76228e-07,0.536283,0.104003,0.00281891,0.999921,0.25871,0.99201,0.000145342
6600,660,27.5,0,0,0,0,0,0,0,0,0,2,100,0.0202051,0.625238,0.00780761,1.04017,0,0,0,0,0.0715217,1.58933,0.542422,0,0,0,0,0.0176364,0.0977492,0.125474,0,0,0,0.79958,0,9.76228e-07,0.532708,0.102836,0.00285371,0.999922,0.25811,0.99244,5.13248e-05
6800,680,28.3333,0,0,0,0,0,0,0,0,0,2,100,0.0201078,0.62678,0.0067533,1.04163,0,0,0,0,0.0675447,1.58933,0.539753,0,0,0,0,0.0154313,0.0784772,0.123416,0,0,0,0.79965,0,9.76228e-07,0.529164,0.101772,0.00288282,0.999922,0.257318,0.992834,1.81327e-05
7000,700,29.1667,0,0,0,0,0,0,0,0,0,2,100,0.0199976,0.627813,0.00586387,1.04289,0,0,0,0,0.0644151,1.58933,0.536689,0,0,0,0,0.013731,0.0630196,0.121631,0,0,0,0.799708,0,9.76228e-07,0.525657,0.1008,0.00290623,0.999922,0.256363,0.99322,6.40901e-06
7200,720,30,0,0,0,0,0,0,0,0,0,2,100,0.0198765,0.628505,0.0051098,1.04398,0,0,0,0,0.0619341,1.58933,0.5334,0,0,0,0,0.0124099,0.0506183,0.120082,0,0,0,0.799758,0,9.76228e-07,0.522191,0.0999096,0.00292447,0.999922,0.255348,0.993614,2.26626e-06
7400,740,30.8333,0,0,0,0,0,0,0,0,0,2,100,0.0197475,0.628969,0.00446721,1.04494,0,0,0,0,0.0599501,1.58933,0.530002,0,0,0,0,0.0113768,0.0406667,0.118737,0,0,0,0.799799,0,9.76228e-07,0.518769,0.0990914,0.00293827,0.999922,0.254307,0.994025,8.01706e-07
7600,760,31.6667,0,0,0,0,0,0,0,0,0,2,100,0.0196136,0.62928,0.00391698,1.04578,0,0,0,0,0.0583474,1.58933,0.526575,0,0,0,0,0.0105642,0.0326789,0.117564,0,0,0,0.799833,0,9.76228e-07,0.515393,0.0983355,0.0029484,0.999922,0.25325,0.994455,2.83729e-07
7800,780,32.5,0,0,0,0,0,0,0,0,0,2,100,0.0194775,0.629489,0.00344373,1.04651,0,0,0,0,0.0570378,1.58933,0.52317,0,0,0,0,0.00992215,0.0262658,0.116536,0,0,0,0.799861,0,9.76228e-07,0.512061,0.0976327,0.00295555,0.999922,0.252186,0.994901,1.00455e-07
8000,800,33.3333,0,0,0,0,0,0,0,0,0,1,100,0.0193412,0.629628,0.00304378,1.04716,0,0,0,0,0.0559537,1.58933,0.519818,0,0,0,0,0.00927063,0.0211159,0.115628,0,0,0,0.799885,0,9.76228e-07,0.508775,0.0969747,0.00296034,0.999922,0.251119,0.995359,3.55807e-08
8200,820,34.1667,0,0,0,0,0,0,0,0,0,1,100,0.0192061,0.629722,0.00270647,1.04774,0,0,0,0,0.0550436,1.58933,0.516472,0,0,0,0,0.00846331,0.0169794,0.114816,0,0,0,0.799904,0,9.76228e-07,0.505532,0.0963537,0.00296315,0.999922,0.250053,0.995824,1.26076e-08
